measure,region_name,sex,age,cause,metric,year,val,upper,lower
Incidence,Northern Cape,Male,30-34 years,HIV/AIDS,Number,1996,498.7551185,789.3695902,286.088683
Incidence,Northern Cape,Female,30-34 years,HIV/AIDS,Number,1996,444.1061676,670.6578083,260.4815401
Incidence,Northern Cape,Male,30-34 years,HIV/AIDS,Number,1997,548.5105659,844.6106964,321.4564233
Incidence,Northern Cape,Female,30-34 years,HIV/AIDS,Number,1997,490.2724496,722.0186884,291.7154023
Incidence,Northern Cape,Male,30-34 years,HIV/AIDS,Number,1998,572.9660519,867.0991047,337.4651805
Incidence,Northern Cape,Female,30-34 years,HIV/AIDS,Number,1998,514.2387385,733.9231351,314.5099918
Incidence,Northern Cape,Male,30-34 years,HIV/AIDS,Number,1999,575.6948695,863.5971669,344.4333329
Incidence,Northern Cape,Female,30-34 years,HIV/AIDS,Number,1999,518.3545755,735.6256609,319.9060573
Incidence,Northern Cape,Male,30-34 years,HIV/AIDS,Number,2000,565.152679,836.0093246,343.9031154
Incidence,Northern Cape,Female,30-34 years,HIV/AIDS,Number,2000,509.4343323,725.4630873,318.9638973
Incidence,Northern Cape,Male,30-34 years,HIV/AIDS,Number,2001,548.4176631,801.0960537,339.1464619
Incidence,Northern Cape,Female,30-34 years,HIV/AIDS,Number,2001,492.7977547,703.5403168,318.8386161
Incidence,Northern Cape,Male,30-34 years,HIV/AIDS,Number,2002,529.8647071,773.4342753,326.0778848
Incidence,Northern Cape,Female,30-34 years,HIV/AIDS,Number,2002,473.9531872,677.4389755,313.4396108
Incidence,Northern Cape,Male,30-34 years,HIV/AIDS,Number,2003,515.829962,741.6011583,322.2390629
Incidence,Northern Cape,Female,30-34 years,HIV/AIDS,Number,2003,459.0461935,655.0074837,309.376809
Incidence,Northern Cape,Male,30-34 years,HIV/AIDS,Number,2004,510.2969449,728.7390333,326.2618537
Incidence,Northern Cape,Female,30-34 years,HIV/AIDS,Number,2004,451.2147843,644.1069602,304.1760724
Incidence,Northern Cape,Male,30-34 years,HIV/AIDS,Number,2005,514.499052,725.8752383,332.8720862
Incidence,Northern Cape,Female,30-34 years,HIV/AIDS,Number,2005,450.7366235,639.113527,305.9375528
Incidence,Northern Cape,Male,30-34 years,HIV/AIDS,Number,2006,527.119565,743.1499854,343.9602912
Incidence,Northern Cape,Female,30-34 years,HIV/AIDS,Number,2006,455.7528145,646.9269842,309.2852311
Incidence,Northern Cape,Male,30-34 years,HIV/AIDS,Number,2007,546.1698476,763.1189652,359.7958566
Incidence,Northern Cape,Female,30-34 years,HIV/AIDS,Number,2007,464.6232579,663.2602593,315.8188669
Incidence,Northern Cape,Male,30-34 years,HIV/AIDS,Number,2008,572.2856908,796.0312297,382.9590697
Incidence,Northern Cape,Female,30-34 years,HIV/AIDS,Number,2008,478.4068911,681.8090628,325.7830943
Incidence,Northern Cape,Male,30-34 years,HIV/AIDS,Number,2009,604.9869456,859.8993213,401.3142558
Incidence,Northern Cape,Female,30-34 years,HIV/AIDS,Number,2009,496.9615118,706.6658907,338.2071051
Incidence,Northern Cape,Male,30-34 years,HIV/AIDS,Number,2010,640.1243843,913.9594763,420.3175776
Incidence,Northern Cape,Female,30-34 years,HIV/AIDS,Number,2010,517.9917,731.9691097,351.5598778
Incidence,Northern Cape,Male,30-34 years,HIV/AIDS,Number,2011,672.7535217,971.8031211,436.0250439
Incidence,Northern Cape,Female,30-34 years,HIV/AIDS,Number,2011,539.5418274,777.2323193,352.0537116
Incidence,Northern Cape,Male,30-34 years,HIV/AIDS,Number,2012,704.4916387,1025.296695,447.3809025
Incidence,Northern Cape,Female,30-34 years,HIV/AIDS,Number,2012,563.5766405,822.9949163,353.9842867
Incidence,Northern Cape,Male,30-34 years,HIV/AIDS,Number,2013,738.6831647,1083.386342,457.0741136
Incidence,Northern Cape,Female,30-34 years,HIV/AIDS,Number,2013,591.5559385,874.6756216,370.495478
Incidence,Northern Cape,Male,30-34 years,HIV/AIDS,Number,2014,776.4040317,1151.10052,464.8736646
Incidence,Northern Cape,Female,30-34 years,HIV/AIDS,Number,2014,624.4140892,926.1106996,380.3859796
Incidence,Northern Cape,Male,30-34 years,HIV/AIDS,Number,2015,817.59238,1230.230165,482.4614336
Incidence,Northern Cape,Female,30-34 years,HIV/AIDS,Number,2015,663.084244,996.5315082,391.2769824
Incidence,Northern Cape,Male,30-34 years,HIV/AIDS,Number,2016,852.4031643,1294.541037,490.6706964
Incidence,Northern Cape,Female,30-34 years,HIV/AIDS,Number,2016,699.7171831,1067.202478,407.4986087
Incidence,Northern Cape,Male,30-34 years,HIV/AIDS,Number,2017,858.4732267,1334.354075,477.2766559
Incidence,Northern Cape,Female,30-34 years,HIV/AIDS,Number,2017,713.3471024,1120.264165,402.7921836
Incidence,Northern Cape,Male,35-39 years,HIV/AIDS,Number,1990,62.25456146,136.1773892,21.46637213
Incidence,Northern Cape,Female,35-39 years,HIV/AIDS,Number,1990,51.75470389,108.0893092,19.26183093
Incidence,Northern Cape,Male,35-39 years,HIV/AIDS,Number,1991,100.4712231,204.5554107,39.52881261
Incidence,Northern Cape,Female,35-39 years,HIV/AIDS,Number,1991,83.29669403,163.9465853,34.29590997
Incidence,Northern Cape,Male,35-39 years,HIV/AIDS,Number,1992,153.6355864,288.0894744,65.97981178
Incidence,Northern Cape,Female,35-39 years,HIV/AIDS,Number,1992,127.8481319,237.7955454,57.1694388
Incidence,Northern Cape,Male,35-39 years,HIV/AIDS,Number,1993,220.9841309,389.9555363,103.8974365
Incidence,Northern Cape,Female,35-39 years,HIV/AIDS,Number,1993,184.8815165,324.6224883,89.99512945
Incidence,Northern Cape,Male,35-39 years,HIV/AIDS,Number,1994,296.5830907,510.0660526,149.3166969
Incidence,Northern Cape,Female,35-39 years,HIV/AIDS,Number,1994,250.300909,410.306606,133.5409306
Incidence,Northern Cape,Male,35-39 years,HIV/AIDS,Number,1995,370.4932036,608.0477363,192.099565
Incidence,Northern Cape,Female,35-39 years,HIV/AIDS,Number,1995,316.1035314,489.7877231,178.9025544
Incidence,Northern Cape,Male,35-39 years,HIV/AIDS,Number,1996,433.2647243,685.9543388,236.078316
Incidence,Northern Cape,Female,35-39 years,HIV/AIDS,Number,1996,372.6252629,553.6967843,222.7591139
Incidence,Northern Cape,Male,35-39 years,HIV/AIDS,Number,1997,476.5344084,729.4063536,263.8991342
Incidence,Northern Cape,Female,35-39 years,HIV/AIDS,Number,1997,412.8364032,616.6821997,250.2420466
Incidence,Northern Cape,Male,35-39 years,HIV/AIDS,Number,1998,497.8833575,756.2815564,283.8538858
Incidence,Northern Cape,Female,35-39 years,HIV/AIDS,Number,1998,433.861675,642.7282801,267.3579253
Incidence,Northern Cape,Male,35-39 years,HIV/AIDS,Number,1999,500.2577754,754.334517,291.0420321
Incidence,Northern Cape,Female,35-39 years,HIV/AIDS,Number,1999,438.6446899,654.8892446,276.2118162
Incidence,Northern Cape,Male,35-39 years,HIV/AIDS,Number,2000,490.0662178,742.1226326,285.3761187
Incidence,Northern Cape,Female,35-39 years,HIV/AIDS,Number,2000,432.948675,636.0454773,275.9820578
Incidence,Northern Cape,Male,35-39 years,HIV/AIDS,Number,2001,474.3814179,721.0003283,282.7935187
Incidence,Northern Cape,Female,35-39 years,HIV/AIDS,Number,2001,421.2013889,607.8497558,274.1964822
Incidence,Northern Cape,Male,35-39 years,HIV/AIDS,Number,2002,458.9405611,694.9103177,279.3749825
Incidence,Northern Cape,Female,35-39 years,HIV/AIDS,Number,2002,408.4808168,585.985601,272.9808766
Incidence,Northern Cape,Male,35-39 years,HIV/AIDS,Number,2003,448.5057574,676.1516414,274.6851607
Incidence,Northern Cape,Female,35-39 years,HIV/AIDS,Number,2003,398.7306331,570.3478055,267.3587064
Incidence,Northern Cape,Male,35-39 years,HIV/AIDS,Number,2004,444.3360901,659.2908582,276.8208784
Incidence,Northern Cape,Female,35-39 years,HIV/AIDS,Number,2004,393.4970279,558.6328916,264.8810668
Incidence,Northern Cape,Male,35-39 years,HIV/AIDS,Number,2005,446.1123225,663.5991601,278.7610016
Incidence,Northern Cape,Female,35-39 years,HIV/AIDS,Number,2005,393.0270193,558.548277,266.909877
Incidence,Northern Cape,Male,35-39 years,HIV/AIDS,Number,2006,452.6469568,673.7390576,281.785254
Incidence,Northern Cape,Female,35-39 years,HIV/AIDS,Number,2006,396.489236,562.5729205,268.8339187
Incidence,Northern Cape,Male,35-39 years,HIV/AIDS,Number,2007,462.5209075,692.8144079,288.2902995
Incidence,Northern Cape,Female,35-39 years,HIV/AIDS,Number,2007,402.6529605,569.7008909,273.4283949
Incidence,Northern Cape,Male,35-39 years,HIV/AIDS,Number,2008,476.3325092,711.1566701,296.7949022
Incidence,Northern Cape,Female,35-39 years,HIV/AIDS,Number,2008,411.8330434,580.6756576,280.205688
Incidence,Northern Cape,Male,35-39 years,HIV/AIDS,Number,2009,493.2064512,743.6725793,309.7884115
Incidence,Northern Cape,Female,35-39 years,HIV/AIDS,Number,2009,423.1214132,596.3726882,287.5613893
Incidence,Northern Cape,Male,35-39 years,HIV/AIDS,Number,2010,510.5099665,791.7866425,314.9768231
Incidence,Northern Cape,Female,35-39 years,HIV/AIDS,Number,2010,433.8502746,611.1544751,292.4153854
Incidence,Northern Cape,Male,35-39 years,HIV/AIDS,Number,2011,526.7571094,811.9719215,318.6646142
Incidence,Northern Cape,Female,35-39 years,HIV/AIDS,Number,2011,441.6658664,628.8892976,295.7192517
Incidence,Northern Cape,Male,35-39 years,HIV/AIDS,Number,2012,544.7117182,853.3367136,324.6230315
Incidence,Northern Cape,Female,35-39 years,HIV/AIDS,Number,2012,448.3500236,645.9212631,293.8596589
Incidence,Northern Cape,Male,35-39 years,HIV/AIDS,Number,2013,567.2951602,894.6575659,328.9837181
Incidence,Northern Cape,Female,35-39 years,HIV/AIDS,Number,2013,457.4586461,669.2139018,294.1057094
Incidence,Northern Cape,Male,35-39 years,HIV/AIDS,Number,2014,596.4597473,954.8457719,334.7341633
Incidence,Northern Cape,Female,35-39 years,HIV/AIDS,Number,2014,472.0319411,690.1524652,299.7436571
Incidence,Northern Cape,Male,35-39 years,HIV/AIDS,Number,2015,633.9531701,1031.187127,349.2149291
Incidence,Northern Cape,Female,35-39 years,HIV/AIDS,Number,2015,494.5137627,729.5293412,302.4044081
Incidence,Northern Cape,Male,35-39 years,HIV/AIDS,Number,2016,673.4983271,1089.415384,365.408899
Incidence,Northern Cape,Female,35-39 years,HIV/AIDS,Number,2016,521.050301,784.2149805,304.3616944
Incidence,Northern Cape,Male,35-39 years,HIV/AIDS,Number,2017,696.4983984,1151.818023,364.8075615
Incidence,Northern Cape,Female,35-39 years,HIV/AIDS,Number,2017,537.9516172,837.1136813,309.6758714
Incidence,Northern Cape,Male,40-44 years,HIV/AIDS,Number,1990,28.13240234,60.81429441,9.277776644
Incidence,Northern Cape,Female,40-44 years,HIV/AIDS,Number,1990,34.75724865,71.92034781,12.15499075
Incidence,Northern Cape,Male,40-44 years,HIV/AIDS,Number,1991,44.95873393,87.48079883,16.53101819
Incidence,Northern Cape,Female,40-44 years,HIV/AIDS,Number,1991,56.07908952,109.7020544,22.32347236
Incidence,Northern Cape,Male,40-44 years,HIV/AIDS,Number,1992,68.80326273,127.2573417,26.9991266
Incidence,Northern Cape,Female,40-44 years,HIV/AIDS,Number,1992,86.64275935,160.1668262,38.25059074
Incidence,Northern Cape,Male,40-44 years,HIV/AIDS,Number,1993,99.76528725,178.5402271,43.08473853
Incidence,Northern Cape,Female,40-44 years,HIV/AIDS,Number,1993,126.7448584,218.7115496,61.9356784
Incidence,Northern Cape,Male,40-44 years,HIV/AIDS,Number,1994,135.6746378,235.8032147,64.77324699
Incidence,Northern Cape,Female,40-44 years,HIV/AIDS,Number,1994,174.9101946,278.1731453,92.36419573
Incidence,Northern Cape,Male,40-44 years,HIV/AIDS,Number,1995,172.3185555,287.0396626,86.17376981
Incidence,Northern Cape,Female,40-44 years,HIV/AIDS,Number,1995,224.1889418,348.159811,121.4892583
Incidence,Northern Cape,Male,40-44 years,HIV/AIDS,Number,1996,207.2970707,334.6057779,104.2558088
Incidence,Northern Cape,Female,40-44 years,HIV/AIDS,Number,1996,268.2781005,401.7597472,157.6836894
Incidence,Northern Cape,Male,40-44 years,HIV/AIDS,Number,1997,232.8349576,370.608039,118.9681923
Incidence,Northern Cape,Female,40-44 years,HIV/AIDS,Number,1997,302.3022937,447.6202191,182.6031669
Incidence,Northern Cape,Male,40-44 years,HIV/AIDS,Number,1998,246.8501042,392.9407499,129.5000285
Incidence,Northern Cape,Female,40-44 years,HIV/AIDS,Number,1998,323.0290452,470.1036302,202.5771456
Incidence,Northern Cape,Male,40-44 years,HIV/AIDS,Number,1999,250.220775,394.2947518,134.299977
Incidence,Northern Cape,Female,40-44 years,HIV/AIDS,Number,1999,331.5486484,487.7237555,210.3601881
Incidence,Northern Cape,Male,40-44 years,HIV/AIDS,Number,2000,245.8302112,384.0764764,135.9636792
Incidence,Northern Cape,Female,40-44 years,HIV/AIDS,Number,2000,331.2522396,478.6295845,211.7576178
Incidence,Northern Cape,Male,40-44 years,HIV/AIDS,Number,2001,237.6666203,372.1267895,131.1109337
Incidence,Northern Cape,Female,40-44 years,HIV/AIDS,Number,2001,325.1960401,465.4631911,210.906725
Incidence,Northern Cape,Male,40-44 years,HIV/AIDS,Number,2002,228.9614244,357.9725168,128.5416129
Incidence,Northern Cape,Female,40-44 years,HIV/AIDS,Number,2002,317.2416952,449.7472238,210.1078491
Incidence,Northern Cape,Male,40-44 years,HIV/AIDS,Number,2003,222.441003,343.5431428,125.310275
Incidence,Northern Cape,Female,40-44 years,HIV/AIDS,Number,2003,311.0903411,440.0779404,208.4507565
Incidence,Northern Cape,Male,40-44 years,HIV/AIDS,Number,2004,219.0549051,333.909183,125.6406855
Incidence,Northern Cape,Female,40-44 years,HIV/AIDS,Number,2004,308.306989,433.8715118,209.1832279
Incidence,Northern Cape,Male,40-44 years,HIV/AIDS,Number,2005,218.5318788,329.5046422,125.3923699
Incidence,Northern Cape,Female,40-44 years,HIV/AIDS,Number,2005,308.9606735,431.990278,209.1138487
Incidence,Northern Cape,Male,40-44 years,HIV/AIDS,Number,2006,220.5832833,335.5332012,127.1310715
Incidence,Northern Cape,Female,40-44 years,HIV/AIDS,Number,2006,312.387606,438.3776092,211.5049187
Incidence,Northern Cape,Male,40-44 years,HIV/AIDS,Number,2007,225.4118932,338.8625242,131.0588461
Incidence,Northern Cape,Female,40-44 years,HIV/AIDS,Number,2007,318.1487158,449.5658955,215.7698288
Incidence,Northern Cape,Male,40-44 years,HIV/AIDS,Number,2008,232.5797965,351.315638,133.3576857
Incidence,Northern Cape,Female,40-44 years,HIV/AIDS,Number,2008,325.791715,462.5486259,222.7320226
Incidence,Northern Cape,Male,40-44 years,HIV/AIDS,Number,2009,240.3397438,360.9082566,136.910951
Incidence,Northern Cape,Female,40-44 years,HIV/AIDS,Number,2009,333.6764886,475.9480885,229.0787087
Incidence,Northern Cape,Male,40-44 years,HIV/AIDS,Number,2010,246.8107615,370.7349952,138.19742
Incidence,Northern Cape,Female,40-44 years,HIV/AIDS,Number,2010,339.9043687,491.0583572,230.6413867
Incidence,Northern Cape,Male,40-44 years,HIV/AIDS,Number,2011,251.3575091,378.9401914,139.0706608
Incidence,Northern Cape,Female,40-44 years,HIV/AIDS,Number,2011,343.9813446,499.7052107,228.2017052
Incidence,Northern Cape,Male,40-44 years,HIV/AIDS,Number,2012,255.6634419,394.9543111,143.1933786
Incidence,Northern Cape,Female,40-44 years,HIV/AIDS,Number,2012,347.8056651,511.2530422,225.5854766
Incidence,Northern Cape,Male,40-44 years,HIV/AIDS,Number,2013,261.2210974,408.2742469,143.0820968
Incidence,Northern Cape,Female,40-44 years,HIV/AIDS,Number,2013,353.0482131,530.4771848,223.7618166
Incidence,Northern Cape,Male,40-44 years,HIV/AIDS,Number,2014,268.6960105,426.7072862,143.0542945
Incidence,Northern Cape,Female,40-44 years,HIV/AIDS,Number,2014,360.8848661,542.1881144,224.0737206
Incidence,Northern Cape,Male,40-44 years,HIV/AIDS,Number,2015,279.3383154,448.6050402,144.0955211
Incidence,Northern Cape,Female,40-44 years,HIV/AIDS,Number,2015,372.5500908,566.4546398,224.0723819
Incidence,Northern Cape,Male,40-44 years,HIV/AIDS,Number,2016,291.8497916,477.4094248,148.9108462
Incidence,Northern Cape,Female,40-44 years,HIV/AIDS,Number,2016,384.4232387,592.6962834,224.9497854
Incidence,Northern Cape,Male,40-44 years,HIV/AIDS,Number,2017,299.0132908,496.0110347,147.1788372
Incidence,Northern Cape,Female,40-44 years,HIV/AIDS,Number,2017,386.5225987,605.635158,217.706285
Incidence,Northern Cape,Male,45-49 years,HIV/AIDS,Number,1990,16.70745078,37.071283,5.942172714
Incidence,Northern Cape,Female,45-49 years,HIV/AIDS,Number,1990,26.72191695,59.64817405,10.24280162
Incidence,Northern Cape,Male,45-49 years,HIV/AIDS,Number,1991,26.61199435,55.7020331,10.31971679
Incidence,Northern Cape,Female,45-49 years,HIV/AIDS,Number,1991,43.2071233,85.7437878,18.4179314
Incidence,Northern Cape,Male,45-49 years,HIV/AIDS,Number,1992,40.3695446,80.64122422,16.63044452
Incidence,Northern Cape,Female,45-49 years,HIV/AIDS,Number,1992,66.43670359,122.1596293,30.98823103
Incidence,Northern Cape,Male,45-49 years,HIV/AIDS,Number,1993,58.51648114,109.4362171,25.80248073
Incidence,Northern Cape,Female,45-49 years,HIV/AIDS,Number,1993,96.39379564,168.6879717,48.21631582
Incidence,Northern Cape,Male,45-49 years,HIV/AIDS,Number,1994,80.465626,143.3844224,39.17128403
Incidence,Northern Cape,Female,45-49 years,HIV/AIDS,Number,1994,131.3212753,219.3517098,69.89971453
Incidence,Northern Cape,Male,45-49 years,HIV/AIDS,Number,1995,103.6705806,177.8807961,52.68126187
Incidence,Northern Cape,Female,45-49 years,HIV/AIDS,Number,1995,168.0062072,262.6673628,93.96351158
Incidence,Northern Cape,Male,45-49 years,HIV/AIDS,Number,1996,123.9928656,205.5200455,64.90007487
Incidence,Northern Cape,Female,45-49 years,HIV/AIDS,Number,1996,201.5552073,304.5801216,117.4161278
Incidence,Northern Cape,Male,45-49 years,HIV/AIDS,Number,1997,140.3569924,227.9645797,73.92361083
Incidence,Northern Cape,Female,45-49 years,HIV/AIDS,Number,1997,229.0447864,342.4671644,137.8718038
Incidence,Northern Cape,Male,45-49 years,HIV/AIDS,Number,1998,151.1970684,243.0777236,80.50651561
Incidence,Northern Cape,Female,45-49 years,HIV/AIDS,Number,1998,248.2414698,368.1466002,153.9792878
Incidence,Northern Cape,Male,45-49 years,HIV/AIDS,Number,1999,156.5545786,253.9847509,86.89541114
Incidence,Northern Cape,Female,45-49 years,HIV/AIDS,Number,1999,260.1917516,384.4798645,162.0322781
Incidence,Northern Cape,Male,45-49 years,HIV/AIDS,Number,2000,157.6782524,252.6319195,90.02695379
Incidence,Northern Cape,Female,45-49 years,HIV/AIDS,Number,2000,264.7187966,392.824787,170.960364
Incidence,Northern Cape,Male,45-49 years,HIV/AIDS,Number,2001,158.0369023,251.8191359,90.34860405
Incidence,Northern Cape,Female,45-49 years,HIV/AIDS,Number,2001,264.4963463,391.5157904,172.0461245
Incidence,Northern Cape,Male,45-49 years,HIV/AIDS,Number,2002,156.341136,247.2584547,88.08469679
Incidence,Northern Cape,Female,45-49 years,HIV/AIDS,Number,2002,262.8429436,386.9150843,173.4735104
Incidence,Northern Cape,Male,45-49 years,HIV/AIDS,Number,2003,154.414534,239.292122,89.17461715
Incidence,Northern Cape,Female,45-49 years,HIV/AIDS,Number,2003,262.3550348,378.8340452,173.7922681
Incidence,Northern Cape,Male,45-49 years,HIV/AIDS,Number,2004,153.3244034,237.1884408,90.87035218
Incidence,Northern Cape,Female,45-49 years,HIV/AIDS,Number,2004,264.4187251,385.6477034,175.2279686
Incidence,Northern Cape,Male,45-49 years,HIV/AIDS,Number,2005,153.2055212,233.7968759,91.94792213
Incidence,Northern Cape,Female,45-49 years,HIV/AIDS,Number,2005,268.9423333,386.6761554,179.4737618
Incidence,Northern Cape,Male,45-49 years,HIV/AIDS,Number,2006,153.9914889,233.6827275,93.49036317
Incidence,Northern Cape,Female,45-49 years,HIV/AIDS,Number,2006,275.4687829,396.3923339,183.2135649
